r_mean,g_mean,b_mean,r_std,g_std,b_std,h_mean,s_mean,v_mean,excess_green,brightness_mean,contrast_std,laplacian_variance,entropy,edge_density,target_real
0.44367098808288574,0.43691474199295044,0.3966893255710602,0.17073559761047363,0.12091701477766037,0.16143929958343506,18.731658935546875,0.20987741649150848,0.4758623242378235,0.03346910700201988,0.4343491792678833,0.13715749979019165,5280.748824355891,7.030035399136708,0.2135467529296875,Tomato___Leaf_Mold
0.43483206629753113,0.4245079755783081,0.3867547810077667,0.25498005747795105,0.21936030685901642,0.23847956955432892,44.53076171875,0.2320898473262787,0.4543457329273224,0.027429085224866867,0.42329099774360657,0.231431782245636,5817.731464094482,7.450307732895892,0.17803955078125,Tomato___Late_blight
0.506600022315979,0.4882865846157074,0.43799906969070435,0.25745928287506104,0.2524193823337555,0.27789366245269775,19.5693359375,0.2521507740020752,0.5139917135238647,0.03197404742240906,0.4880295395851135,0.2554456293582916,5139.548171605682,7.579766358498985,0.1525115966796875,Tomato___Early_blight
0.37269294261932373,0.4209482967853546,0.3414002060890198,0.13861772418022156,0.107114277780056,0.17570120096206665,148.8167724609375,0.2538730502128601,0.42714422941207886,0.12780342996120453,0.3974514603614807,0.11862289160490036,1775.117500886321,6.8467733318298425,0.064361572265625,Tomato___Early_blight
0.4478079378604889,0.4789811670780182,0.4193415343761444,0.2338402420282364,0.19221526384353638,0.22750039398670197,60.650299072265625,0.2549894452095032,0.501944363117218,0.09081289917230606,0.46286144852638245,0.20605206489562988,6881.8943062871695,7.584375180818437,0.20355224609375,Tomato___Late_blight
0.5150074362754822,0.5141932368278503,0.47638797760009766,0.18977254629135132,0.17034266889095306,0.20888659358024597,352.5050048828125,0.19011938571929932,0.5383583307266235,0.03699113428592682,0.5101268887519836,0.1779409646987915,9174.135164245963,7.382775832856828,0.212799072265625,Tomato___Spider_mites Two-spotted_spider_mite
0.4395046830177307,0.46666064858436584,0.3212440609931946,0.08647064864635468,0.09116321057081223,0.148151695728302,61.35455322265625,0.2976107597351074,0.469577819108963,0.172572523355484,0.4419635236263275,0.07977843284606934,114.96495940443128,6.206813354984748,0.01470947265625,Tomato___Tomato_Yellow_Leaf_Curl_Virus
0.49651220440864563,0.5378337502479553,0.4159184992313385,0.169020414352417,0.11802557110786438,0.21354418992996216,33.0257568359375,0.3364822268486023,0.5660163760185242,0.16323673725128174,0.511580228805542,0.1351061761379242,5491.583911023103,7.03437998659126,0.17071533203125,Tomato___Septoria_leaf_spot
0.46711140871047974,0.4866707921028137,0.4542754590511322,0.2076435089111328,0.17974884808063507,0.22578789293766022,342.9652404785156,0.21031248569488525,0.5107821226119995,0.05195467919111252,0.4771294593811035,0.19075685739517212,8412.285070735728,7.448707637099476,0.21295166015625,Tomato___Target_Spot
0.3608253300189972,0.3890286386013031,0.36579984426498413,0.1635805368423462,0.11879105865955353,0.1399206817150116,78.15399169921875,0.19022084772586823,0.40437641739845276,0.051432058215141296,0.3779478073120117,0.13319215178489685,1210.4906087284908,6.9690018238194265,0.066253662109375,Tomato___Bacterial_spot
0.5429806709289551,0.5321987867355347,0.48418888449668884,0.19775637984275818,0.14715690910816193,0.19573816657066345,24.239532470703125,0.19996418058872223,0.5742596983909607,0.037228040397167206,0.529949426651001,0.16524043679237366,405.33343389607035,7.173045950500922,0.049407958984375,Tomato___Target_Spot
0.462415874004364,0.5321035385131836,0.3473905324935913,0.08859112858772278,0.1152331605553627,0.1716732382774353,79.34384155273438,0.31078842282295227,0.5338298678398132,0.2544008791446686,0.490209698677063,0.08789750933647156,25.025725982151926,6.499340807824479,0.005096435546875,Tomato___Tomato_Yellow_Leaf_Curl_Virus
0.4798687696456909,0.505845844745636,0.4030032157897949,0.07185790687799454,0.09588991850614548,0.11754237115383148,67.4541015625,0.1690124124288559,0.5071149468421936,0.12881971895694733,0.48635467886924744,0.07220511883497238,46.75004572398029,5.927140854921317,0.0139923095703125,Tomato___Tomato_Yellow_Leaf_Curl_Virus
0.5316318273544312,0.498521625995636,0.4380802810192108,0.20611418783664703,0.17226526141166687,0.19729404151439667,35.5467529296875,0.25474753975868225,0.5495038628578186,0.027331186458468437,0.5015313029289246,0.1832936555147171,5911.399809075287,7.384142786502104,0.199737548828125,Tomato___Tomato_Yellow_Leaf_Curl_Virus
0.47933992743492126,0.47835612297058105,0.4218267798423767,0.18591777980327606,0.1483641117811203,0.18058642745018005,30.37713623046875,0.21175616979599,0.5113641023635864,0.05554553121328354,0.47220590710639954,0.1599094718694687,4919.56646161899,7.130973678479384,0.1988525390625,Tomato___Leaf_Mold
0.34611403942108154,0.36845773458480835,0.322323739528656,0.16627644002437592,0.13113871216773987,0.17155994474887848,12.83355712890625,0.22764761745929718,0.3817809522151947,0.06847763061523438,0.3565176725387573,0.1436334252357483,475.6068545645103,7.1088612014382555,0.0370025634765625,Tomato___Tomato_Yellow_Leaf_Curl_Virus
0.5100528001785278,0.5146908164024353,0.4407491087913513,0.16134051978588104,0.1532762050628662,0.21334974467754364,275.5780029296875,0.3028860092163086,0.5601979494094849,0.07857972383499146,0.5048747062683105,0.1529894322156906,3547.03525445587,7.098769647511064,0.1333465576171875,Tomato___Leaf_Mold
0.41394293308258057,0.43683335185050964,0.3840388059616089,0.20927011966705322,0.17397969961166382,0.19303110241889954,57.140716552734375,0.21988323330879211,0.4584701955318451,0.07568497210741043,0.4239705502986908,0.18423958122730255,533.2342509590089,7.166161662717386,0.1089935302734375,Tomato___Tomato_Yellow_Leaf_Curl_Virus
0.3659786283969879,0.3856249153614044,0.35846421122550964,0.15159741044044495,0.11210775375366211,0.14146877825260162,39.1380615234375,0.17643165588378906,0.4021033048629761,0.04680696874856949,0.37665438652038574,0.1255950927734375,1265.6460572478827,6.832883667331701,0.0459136962890625,Tomato___Bacterial_spot
0.4648113250732422,0.46866708993911743,0.4362083077430725,0.17776097357273102,0.1748127043247223,0.19596008956432343,350.40142822265625,0.20428940653800964,0.4958046078681946,0.036314480006694794,0.4638139009475708,0.1752471774816513,18503.414364520228,7.417873311084417,0.3311920166015625,Tomato___healthy
0.464716374874115,0.45325082540512085,0.3725491166114807,0.23386888206005096,0.20107807219028473,0.23784500360488892,39.55072021484375,0.34072375297546387,0.4912381172180176,0.06923619657754898,0.4474790394306183,0.21229763329029083,5810.28976574447,7.536970672582363,0.2020111083984375,Tomato___Tomato_Yellow_Leaf_Curl_Virus
