r_mean,g_mean,b_mean,r_std,g_std,b_std,h_mean,s_mean,v_mean,excess_green,brightness_mean,contrast_std,laplacian_variance,entropy,edge_density,target_real
0.5549246093871936,0.4121578941741262,0.41322952849975325,0.20819658059734927,0.18572656686770733,0.2046159022832965,113.35666907694826,0.3036438841904485,0.5631580797184084,-0.022751705733804035,0.5002470781746979,0.19256290501395518,5482.815483405344,6.992351846709489,0.31288900422544536,Tomato___Spider_mites Two-spotted_spider_mite
0.514136018479143,0.40326190094139913,0.45124766571632124,0.18976311404366122,0.15862358983027752,0.19799853501568787,102.75028479960451,0.16267122519863483,0.5237574425685976,-0.03777323850777559,0.48716341161166393,0.17203198081294352,0.0,6.625285974482931,0.15940084504575786,Tomato___Tomato_Yellow_Leaf_Curl_Virus
0.4142082950713976,0.35524630645897726,0.40031037075629927,0.17954310793537723,0.13140490527617749,0.17107553420315735,119.72867835429201,0.15458210004223225,0.4527362433422182,0.017060626285405826,0.42329301142131054,0.14906308507958704,0.0,6.453158882571456,0.09487142610044534,Tomato___Bacterial_spot
0.42976051780012686,0.41024991969254354,0.6315719519387791,0.1358923690404378,0.14389967794883068,0.21242522833596222,291.5974680271436,0.31470284057510733,0.6428880539882753,-0.11974601821389608,0.4865941276494142,0.1462742210034495,0.0,6.225726928706111,0.12209310578794534,Tomato___Leaf_Mold
0.4433949610832079,0.39520982007172445,0.34906345946899153,0.13861074317354785,0.1389129373000842,0.18153491256485932,146.32929480937014,0.2461133916462743,0.4786017385471437,0.11904800309452601,0.4496362974587556,0.13470311915913874,0.0,6.396340656275444,0.07062521028013284,Tomato___Tomato_Yellow_Leaf_Curl_Virus
0.3814229390266283,0.2864103625216756,0.33486378533950545,0.24629861135143863,0.22634181256758984,0.23475195107708924,114.29166663554201,0.2406991739357793,0.39687554511910417,-0.02237933316615038,0.3656225969735261,0.23237122303286845,2587.9195632853966,6.9358902904094,0.24283590363950786,Tomato___Early_blight
0.5363018235805377,0.5114955315985952,0.4143180583249638,0.15932910163063632,0.14461664731967266,0.20886893210659974,158.05304969218264,0.28273520065201163,0.5935318318355653,0.1934578455856759,0.5531141927186127,0.1444787875417834,0.0,6.505404595115298,0.08513631867857034,Tomato___Tomato_Yellow_Leaf_Curl_Virus
0.5567235967758044,0.4856260428824697,0.5397467349301884,0.25057999808449377,0.19098450119960125,0.24383651850472443,85.11234534647951,0.15416969550503132,0.5990679112423036,-0.004131674779323864,0.5583337714615937,0.2133036673668986,3873.6447530121964,7.0523583190826145,0.25107564973325786,Tomato___Septoria_leaf_spot
0.5344821235778674,0.45750027994301656,0.5085461769830296,0.19754989463944064,0.18921659763324078,0.2300666236663913,356.24558509257326,0.19303761614216206,0.5769294348705385,-0.006941091282038021,0.5316168835106965,0.19230137473384196,1786.9470206378915,6.822226871337659,0.22286214875669536,Tomato___Leaf_Mold
0.5279626867416247,0.4384087930121694,0.4710209701787541,0.22691048700470554,0.18628820653426464,0.24596063432942383,97.25565589335451,0.20657950831306812,0.5514522639263246,-0.0010793767997305873,0.5141830017510529,0.20380286580363566,3903.680491236127,7.004740429427367,0.28528585481138286,Tomato___Septoria_leaf_spot
0.41412857385901053,0.3598001311221395,0.36506530983558394,0.21374690551418887,0.160880236582635,0.21828591463814728,120.28159583476076,0.2681377251232946,0.4619684365738008,0.06149302794251032,0.421924369567978,0.18017908638755137,0.0,6.7780224195484,0.11354818391294534,Tomato___Tomato_Yellow_Leaf_Curl_Virus
0.5350202045085772,0.4974338422217641,0.43996805293670393,0.1301560478295766,0.13048004235493954,0.19189385710011475,154.62845862772951,0.20484373165024158,0.5802511421192262,0.14096613599571772,0.5474009087029572,0.12139086878339105,0.0,6.234807572394438,0.11104574250669534,Tomato___Tomato_Yellow_Leaf_Curl_Virus
0.6733841321113452,0.6254615197577749,0.5632108484040806,0.11720515061277974,0.13319823767411526,0.17993420002709382,154.2492777195264,0.14989519310844776,0.707657322024164,0.1354146636894662,0.6779735853615876,0.11097219294349008,0.0,5.4602583731379095,0.08650960969419534,Tomato___Tomato_Yellow_Leaf_Curl_Virus
